,File name,Path,Rule,false-positive,true-positive
145,Account and Transaction API Specification,/offers,Content-Type must be used,0,1
146,Account and Transaction API Specification,/party,Content-Type must be used,0,1
147,Account and Transaction API Specification,/products,Content-Type must be used,1,0
148,Account and Transaction API Specification,/products,Content-Type must be used,0,1
149,Account and Transaction API Specification,/scheduled-payments,Content-Type must be used,0,1
150,Account and Transaction API Specification,/scheduled-payments,Content-Type must be used,0,1
151,Account and Transaction API Specification,/scheduled-payments,Content-Type must be used,0,1
152,Account and Transaction API Specification,/standing-orders,Content-Type must be used,1,0
153,Account and Transaction API Specification,/statements,Content-Type must be used,0,1
154,Account and Transaction API Specification,/statements,Content-Type must be used,0,1
155,Account and Transaction API Specification,/transactions,Content-Type must be used,0,1
156,Apacta,/forms/{form_id},Content-Type must be used,0,1
157,Apacta,/wall_posts/{wall_post_id}/wall_comments,Content-Type must be used,0,1
158,API for the COVID-19 Tracking QR Code Signin Server,/changePassword,Content-Type must be used,0,1
159,API for the COVID-19 Tracking QR Code Signin Server,/logout,Content-Type must be used,0,1
160,API for the COVID-19 Tracking QR Code Signin Server,/signin/{signinId},Content-Type must be used,0,1
161,API for the COVID-19 Tracking QR Code Signin Server,/user/{userId},Content-Type must be used,0,1
162,API for the COVID-19 Tracking QR Code Signin Server,/verifyPasswordChange,Content-Type must be used,0,1
163,AppConfigurationManagementClient,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.AppConfiguration/configurationStores/{configStoreName},Content-Type must be used,0,1
164,AppConfigurationManagementClient,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.AppConfiguration/configurationStores/{configStoreName}/privateEndpointConnections/{privateEndpointConnectionName},Content-Type must be used,0,1
165,AppConfigurationManagementClient,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.AppConfiguration/configurationStores/{configStoreName}/privateEndpointConnections/{privateEndpointConnectionName},Content-Type must be used,0,1
166,Azure Resource Graph Query,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.ResourceGraph/queries/{resourceName},Content-Type must be used,0,1
167,Azure Resource Graph Query,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.ResourceGraph/queries/{resourceName},Content-Type must be used,0,1
168,BioLink API,/association/between/{subject}/{object},Content-Type must be used,1,0
169,BioLink API,/bioentity/genotype/{id}/diseases,Content-Type must be used,1,0
170,BioLink API,/bioentity/publication/{id}/diseases,Content-Type must be used,1,0
171,BioLink API,/bioentity/publication/{id}/models,Content-Type must be used,1,0
172,BioLink API,/graph/edges/from/{id},Content-Type must be used,1,0
173,BioLink API,/nlp/annotate/,Content-Type must be used,0,1
174,BioLink API,/sim/compare,Content-Type must be used,1,0
175,BioLink API,/variation/set/archive/{year}/{month}/{day},Content-Type must be used,1,0
176,Cosmos DB170,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.DocumentDB/databaseAccounts/{accountName}/privateEndpointConnections/{privateEndpointConnectionName},Content-Type must be used,0,1
177,Cosmos DB170,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.DocumentDB/databaseAccounts/{accountName}/privateEndpointConnections/{privateEndpointConnectionName},Content-Type must be used,0,1
178,Cosmos DB170,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.DocumentDB/databaseAccounts/{accountName}/privateEndpointConnections/{privateEndpointConnectionName},Content-Type must be used,0,1
179,Healthcare,/api/articles{mediaTypeExtension},Content-Type must be used,0,1
180,Healthcare,/api/blog{mediaTypeExtension},Content-Type must be used,0,1
181,Healthcare,/api/glossary{mediaTypeExtension},Content-Type must be used,0,1
182,Healthcare,/api/states{mediaTypeExtension},Content-Type must be used,0,1
183,Healthcare,/api/topics{mediaTypeExtension},Content-Type must be used,0,1
184,Healthcare,/blog/{pageName}{mediaTypeExtension},Content-Type must be used,0,1
185,Healthcare,/es/blog/{pageName}{mediaTypeExtension},Content-Type must be used,0,1
186,Healthcare,/es/{pageName}{mediaTypeExtension},Content-Type must be used,0,1
187,Healthcare,/es/{stateName}{mediaTypeExtension},Content-Type must be used,0,1
188,Healthcare,/glossary/{pageName}{mediaTypeExtension},Content-Type must be used,0,1
189,Healthcare,/question/{pageName}{mediaTypeExtension},Content-Type must be used,0,1
190,IoTSpacesClient,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.IoTSpaces/Graph/{resourceName},Content-Type must be used,0,1
191,IoTSpacesClient,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.IoTSpaces/Graph/{resourceName},Content-Type must be used,0,1
192,IoTSpacesClient,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.IoTSpaces/Graph/{resourceName},Content-Type must be used,0,1
193,IoTSpacesClient,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.IoTSpaces/Graph/{resourceName},Content-Type must be used,0,1
194,KustoManagementClient,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Kusto/clusters/{clusterName}/databases/{databaseName},Content-Type must be used,0,1
195,KustoManagementClient,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Kusto/clusters/{clusterName}/databases/{databaseName}/dataConnections/{dataConnectionName},Content-Type must be used,0,1
196,KustoManagementClient,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Kusto/clusters/{clusterName}/databases/{databaseName}/dataConnections/{dataConnectionName},Content-Type must be used,0,1
197,KustoManagementClient,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Kusto/clusters/{clusterName}/databases/{databaseName}/dataConnections/{dataConnectionName},Content-Type must be used,0,1
198,KustoManagementClient,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Kusto/clusters/{clusterName}/detachFollowerDatabases,Content-Type must be used,0,1
199,KustoManagementClient,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Kusto/clusters/{clusterName}/principalAssignments/{principalAssignmentName},Content-Type must be used,0,1
200,KustoManagementClient,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Kusto/clusters/{clusterName}/stop,Content-Type must be used,0,1
201,NetworkManagementClient245,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Network/networkWatchers/{networkWatcherName}/connectionMonitors/{connectionMonitorName},Content-Type must be used,0,1
202,NetworkManagementClient245,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Network/networkWatchers/{networkWatcherName}/connectionMonitors/{connectionMonitorName},Content-Type must be used,0,1
203,NetworkManagementClient245,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Network/networkWatchers/{networkWatcherName}/connectionMonitors/{connectionMonitorName}/start,Content-Type must be used,0,1
204,NetworkManagementClient245,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Network/networkWatchers/{networkWatcherName}/connectionMonitors/{connectionMonitorName}/start,Content-Type must be used,0,1
205,NetworkManagementClient245,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Network/networkWatchers/{networkWatcherName}/connectionMonitors/{connectionMonitorName}/stop,Content-Type must be used,0,1
206,NetworkManagementClient245,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Network/networkWatchers/{networkWatcherName}/connectionMonitors/{connectionMonitorName}/stop,Content-Type must be used,0,1
207,Pricing API,/get-full-pricing/outbound/{type},Content-Type must be used,0,1
208,Pricing API,/get-full-pricing/outbound/{type},Content-Type must be used,0,1
209,Pricing API,/get-prefix-pricing/outbound/{type},Content-Type must be used,0,1
210,Pricing API,/get-prefix-pricing/outbound/{type},Content-Type must be used,0,1
211,Pricing API,/get-pricing/outbound/{type},Content-Type must be used,0,1
212,Pricing API,/get-pricing/outbound/{type},Content-Type must be used,0,1
